"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          31, 1.85603655e-03, 1.48562047e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.55861390e-02, 1.48562047e-01, 1.85603655e-03, 0.00000000e+00, 1.24933426e-02, 0.00000000e+00, 0.00000000e+00, -2.29725202e+00, 3.02025034e-01, 2.94494638e-01, 3.15559971e+00, 0.00000000e+00, 9.0000000000, 3.6803484635, 0.0410584833
          32, 1.21399212e-03, 1.43794393e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.46994728e-02, 1.43794393e-01, 1.21399212e-03, 0.00000000e+00, 8.44255535e-03, 0.00000000e+00, 0.00000000e+00, -2.28657439e+00, 2.90114603e-01, 2.85219003e-01, 3.16605560e+00, 0.00000000e+00, 9.0000000000, 3.5784491516, 0.0423674833
          33, 8.06788564e-04, 1.39309924e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.41760754e-02, 1.39309924e-01, 8.06788564e-04, 0.00000000e+00, 5.79132154e-03, 0.00000000e+00, 0.00000000e+00, -2.27462004e+00, 2.76499239e-01, 2.75313330e-01, 3.17791958e+00, 0.00000000e+00, 9.0000000000, 3.4488825962, 0.0436069167
          34, 5.97743133e-04, 1.35094572e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.39850245e-02, 1.35094572e-01, 5.97743133e-04, 0.00000000e+00, 4.42462731e-03, 0.00000000e+00, 0.00000000e+00, -2.26249755e+00, 2.61901943e-01, 2.65165163e-01, 3.19003554e+00, 0.00000000e+00, 9.0000000000, 3.3093819331, 0.0448506167
          35, 5.55154252e-04, 1.31121359e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.40909937e-02, 1.31121359e-01, 5.55154252e-04, 0.00000000e+00, 4.23389640e-03, 0.00000000e+00, 0.00000000e+00, -2.25095825e+00, 2.47023287e-01, 2.55088070e-01, 3.20161149e+00, 0.00000000e+00, 8.0000000000, 3.1736801315, 0.0460500333
          36, 6.54550311e-04, 1.27358140e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.44603501e-02, 1.27358140e-01, 6.54550311e-04, 0.00000000e+00, 5.13944622e-03, 0.00000000e+00, 0.00000000e+00, -2.24040527e+00, 2.32475644e-01, 2.45304705e-01, 3.21221692e+00, 0.00000000e+00, 8.0000000000, 3.0496795077, 0.0472288500
          37, 8.78719500e-04, 1.23773043e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50638068e-02, 1.23773043e-01, 8.78719500e-04, 0.00000000e+00, 7.09944168e-03, 0.00000000e+00, 0.00000000e+00, -2.23099208e+00, 2.18765889e-01, 2.35960803e-01, 3.22168274e+00, 0.00000000e+00, 8.0000000000, 2.9405240098, 0.0484259167
          38, 1.21674964e-03, 1.20337280e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.58768937e-02, 1.20337280e-01, 1.21674964e-03, 0.00000000e+00, 1.01111612e-02, 0.00000000e+00, 0.00000000e+00, -2.22272377e+00, 2.06299373e-01, 2.27148302e-01, 3.22999621e+00, 0.00000000e+00, 8.0000000000, 2.8464590432, 0.0496014333
          39, 1.66283018e-03, 1.17026126e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.68794417e-02, 1.17026126e-01, 1.66283018e-03, 0.00000000e+00, 1.42090509e-02, 0.00000000e+00, 0.00000000e+00, -2.21552989e+00, 1.95386666e-01, 2.18925344e-01, 3.23722480e+00, 0.00000000e+00, 8.0000000000, 2.7663204324, 0.0507765333
          40, 2.21516844e-03, 1.13818940e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.80547958e-02, 1.13818940e-01, 2.21516844e-03, 0.00000000e+00, 1.94622129e-02, 0.00000000e+00, 0.00000000e+00, -2.20930867e+00, 1.86246652e-01, 2.11329826e-01, 3.24346966e+00, 0.00000000e+00, 8.0000000000, 2.6984331410, 0.0519712667
