"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          35, 9.65540360e-01, 9.49111918e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.06873820e-01, 9.49111918e-01, 9.65540360e-01, 0.00000000e+00, 1.01730928e+00, 0.00000000e+00, 0.00000000e+00, -1.98192977e+00, 6.32451230e-01, 5.89055399e-01, 3.47615120e+00, 0.00000000e+00, 11.0000000000, 3.3262481527, 0.0988331000
          36, 9.46586901e-01, 9.22174868e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.90597098e-01, 9.22174868e-01, 9.46586901e-01, 0.00000000e+00, 1.02647224e+00, 0.00000000e+00, 0.00000000e+00, -1.98329802e+00, 6.32084402e-01, 5.85557815e-01, 3.47395945e+00, 0.00000000e+00, 11.0000000000, 3.3347596047, 0.1015120833
          37, 9.28013360e-01, 8.95262447e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.74508794e-01, 8.95262447e-01, 9.28013360e-01, 0.00000000e+00, 1.03658247e+00, 0.00000000e+00, 0.00000000e+00, -1.98336525e+00, 6.30609137e-01, 5.81322234e-01, 3.47328540e+00, 0.00000000e+00, 11.0000000000, 3.3400168416, 0.1041775667
          38, 9.09909621e-01, 8.68433727e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.58662061e-01, 8.68433727e-01, 9.09909621e-01, 0.00000000e+00, 1.04775942e+00, 0.00000000e+00, 0.00000000e+00, -1.98178465e+00, 6.27891753e-01, 5.76426118e-01, 3.47453922e+00, 0.00000000e+00, 11.0000000000, 3.3402753724, 0.1068300500
          39, 8.92425861e-01, 8.41854674e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.43164483e-01, 8.41854674e-01, 8.92425861e-01, 0.00000000e+00, 1.06007116e+00, 0.00000000e+00, 0.00000000e+00, -1.97838773e+00, 6.23838829e-01, 5.71009066e-01, 3.47792576e+00, 0.00000000e+00, 11.0000000000, 3.3220898421, 0.1094710667
          40, 8.75702785e-01, 8.15701240e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.28120770e-01, 8.15701240e-01, 8.75702785e-01, 0.00000000e+00, 1.07355824e+00, 0.00000000e+00, 0.00000000e+00, -1.97323722e+00, 6.18447242e-01, 5.65300315e-01, 3.48337984e+00, 0.00000000e+00, 11.0000000000, 3.2833409384, 0.1121059667
          41, 8.59849860e-01, 7.90129645e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.13615623e-01, 7.90129645e-01, 8.59849860e-01, 0.00000000e+00, 1.08823896e+00, 0.00000000e+00, 0.00000000e+00, -1.96663123e+00, 6.11809804e-01, 5.59581296e-01, 3.49055984e+00, 0.00000000e+00, 11.0000000000, 3.2254493284, 0.1147544833
          42, 8.44933932e-01, 7.65259549e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.99703845e-01, 7.65259549e-01, 8.44933932e-01, 0.00000000e+00, 1.10411420e+00, 0.00000000e+00, 0.00000000e+00, -1.95902918e+00, 6.04113419e-01, 5.54149796e-01, 3.49893569e+00, 0.00000000e+00, 11.0000000000, 3.1526897628, 0.1174170333
          43, 8.30976001e-01, 7.41157496e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.86405072e-01, 7.41157496e-01, 8.30976001e-01, 0.00000000e+00, 1.12118680e+00, 0.00000000e+00, 0.00000000e+00, -1.95094437e+00, 5.95616533e-01, 5.49280691e-01, 3.50791627e+00, 0.00000000e+00, 11.0000000000, 3.0709883186, 0.1201649333
          44, 8.17958514e-01, 7.17837897e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.73707849e-01, 7.17837897e-01, 8.17958514e-01, 0.00000000e+00, 1.13947525e+00, 0.00000000e+00, 0.00000000e+00, -1.94284863e+00, 5.86620367e-01, 5.45195186e-01, 3.51696130e+00, 0.00000000e+00, 11.0000000000, 2.9864204188, 0.1227999500
