"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          41, 3.52194299e-03, 1.10733546e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.89248336e-02, 1.10733546e-01, 3.52194299e-03, 0.00000000e+00, 3.18055651e-02, 0.00000000e+00, 0.00000000e+00, -2.20387497e+00, 1.78559139e-01, 2.05062906e-01, 3.24896775e+00, 0.00000000e+00, 9.0000000000, 2.6410229335, 0.0235949967
          42, 4.30091160e-03, 1.07690880e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.04231469e-02, 1.07690880e-01, 4.30091160e-03, 0.00000000e+00, 3.99375659e-02, 0.00000000e+00, 0.00000000e+00, -2.19930175e+00, 1.73311621e-01, 1.98842447e-01, 3.25354102e+00, 0.00000000e+00, 9.0000000000, 2.5928384154, 0.0241557982
          43, 5.19805315e-03, 1.04709595e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.20579733e-02, 1.04709595e-01, 5.19805315e-03, 0.00000000e+00, 4.96425678e-02, 0.00000000e+00, 0.00000000e+00, -2.19539449e+00, 1.69975384e-01, 1.93288546e-01, 3.25743855e+00, 0.00000000e+00, 9.0000000000, 2.5522054032, 0.0247015520
          44, 6.22032846e-03, 1.01781072e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.38204379e-02, 1.01781072e-01, 6.22032846e-03, 0.00000000e+00, 6.11147865e-02, 0.00000000e+00, 0.00000000e+00, -2.19207390e+00, 1.68430043e-01, 1.88399735e-01, 3.26073930e+00, 0.00000000e+00, 9.0000000000, 2.5179942989, 0.0252427342
          45, 7.37594506e-03, 9.88986192e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.57027353e-02, 9.88986192e-02, 7.37594506e-03, 0.00000000e+00, 7.45808700e-02, 0.00000000e+00, 0.00000000e+00, -2.18927318e+00, 1.68496969e-01, 1.84164531e-01, 3.26350923e+00, 0.00000000e+00, 9.0000000000, 2.4892805571, 0.0257899678
          46, 8.67407447e-03, 9.60571968e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.76979434e-02, 9.60571968e-02, 8.67407447e-03, 0.00000000e+00, 9.03011410e-02, 0.00000000e+00, 0.00000000e+00, -2.18693700e+00, 1.69957268e-01, 1.80560109e-01, 3.26580246e+00, 0.00000000e+00, 9.0000000000, 2.4653170337, 0.0263361776
          47, 1.01246085e-02, 9.32531991e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.97998869e-02, 9.32531991e-02, 1.01246085e-02, 0.00000000e+00, 1.08571165e-01, 0.00000000e+00, 0.00000000e+00, -2.18501984e+00, 1.72570012e-01, 1.77551577e-01, 3.26766288e+00, 0.00000000e+00, 9.0000000000, 2.4455046656, 0.0268830987
          48, 1.17379347e-02, 9.04842864e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.20030332e-02, 9.04842864e-02, 1.17379347e-02, 0.00000000e+00, 1.29723460e-01, 0.00000000e+00, 0.00000000e+00, -2.18348437e+00, 1.76088649e-01, 1.75092248e-01, 3.26912602e+00, 0.00000000e+00, 8.0000000000, 2.4293649211, 0.0274098741
          49, 1.35247316e-02, 8.77492550e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.43024049e-02, 8.77492550e-02, 1.35247316e-02, 0.00000000e+00, 1.54129303e-01, 0.00000000e+00, 0.00000000e+00, -2.18229976e+00, 1.80274286e-01, 1.73125108e-01, 3.27022079e+00, 0.00000000e+00, 8.0000000000, 2.4165153108, 0.0279199090
          50, 1.54957661e-02, 8.50479377e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.66935001e-02, 8.50479377e-02, 1.54957661e-02, 0.00000000e+00, 1.82200374e-01, 0.00000000e+00, 0.00000000e+00, -2.18144023e+00, 1.84905438e-01, 1.71585486e-01, 3.27097116e+00, 0.00000000e+00, 8.0000000000, 2.4066484055, 0.0284347463
          51, 1.76617023e-02, 8.23811278e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.91722139e-02, 8.23811278e-02, 1.76617023e-02, 0.00000000e+00, 2.14390149e-01, 0.00000000e+00, 0.00000000e+00, -2.18088372e+00, 1.89784415e-01, 1.70404771e-01, 3.27139750e+00, 0.00000000e+00, 8.0000000000, 2.3995143495, 0.0289521036
          52, 2.00329016e-02, 7.97505192e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.17347558e-02, 7.97505192e-02, 2.00329016e-02, 0.00000000e+00, 2.51194624e-01, 0.00000000e+00, 0.00000000e+00, -2.18061087e+00, 1.94740936e-01, 1.69514911e-01, 3.27151785e+00, 0.00000000e+00, 8.0000000000, 2.3949066337, 0.0294659377
          53, 2.26192178e-02, 7.71586575e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.43775596e-02, 7.71586575e-02, 2.26192178e-02, 0.00000000e+00, 2.93152040e-01, 0.00000000e+00, 0.00000000e+00, -2.18060414e+00, 1.99633703e-01, 1.68853357e-01, 3.27134883e+00, 0.00000000e+00, 8.0000000000, 2.3926507198, 0.0299828796
          54, 2.54297828e-02, 7.46088979e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.70971873e-02, 7.46088979e-02, 2.54297828e-02, 0.00000000e+00, 3.40841153e-01, 0.00000000e+00, 0.00000000e+00, -2.18084717e+00, 2.04350653e-01, 1.68368123e-01, 3.27090640e+00, 0.00000000e+00, 8.0000000000, 2.3925950963, 0.0305017480
          55, 2.84709462e-02, 7.21067335e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.98886240e-02, 7.21067335e-02, 2.84709462e-02, 0.00000000e+00, 3.94844487e-01, 0.00000000e+00, 0.00000000e+00, -2.18132423e+00, 2.08808423e-01, 1.68022614e-01, 3.27020651e+00, 0.00000000e+00, 8.0000000000, 2.3932646333, 0.0310151615
          56, 3.17474117e-02, 6.96582010e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.27466879e-02, 6.96582010e-02, 3.17474117e-02, 0.00000000e+00, 4.55759857e-01, 0.00000000e+00, 0.00000000e+00, -2.18201871e+00, 2.12950078e-01, 1.67800913e-01, 3.26926687e+00, 0.00000000e+00, 8.0000000000, 2.3945794827, 0.0315347598
          57, 3.52620645e-02, 6.72697714e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.56659902e-02, 6.72697714e-02, 3.52620645e-02, 0.00000000e+00, 5.24188856e-01, 0.00000000e+00, 0.00000000e+00, -2.18291342e+00, 2.16746288e-01, 1.67709934e-01, 3.26810649e+00, 0.00000000e+00, 8.0000000000, 2.3964948196, 0.0320484770
          58, 3.90157635e-02, 6.49482691e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.86408486e-02, 6.49482691e-02, 3.90157635e-02, 0.00000000e+00, 6.00720604e-01, 0.00000000e+00, 0.00000000e+00, -2.18399048e+00, 2.20194211e-01, 1.67781548e-01, 3.26674594e+00, 0.00000000e+00, 8.0000000000, 2.3989646648, 0.0325617395
          59, 4.30071606e-02, 6.27007835e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.16652066e-02, 6.27007835e-02, 4.30071606e-02, 0.00000000e+00, 6.85911056e-01, 0.00000000e+00, 0.00000000e+00, -2.18523105e+00, 2.23315985e-01, 1.68073033e-01, 3.26520748e+00, 0.00000000e+00, 8.0000000000, 2.4019412327, 0.0330770944
          60, 4.72325432e-02, 6.05345710e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.47325567e-02, 6.05345710e-02, 4.72325432e-02, 0.00000000e+00, 7.80257338e-01, 0.00000000e+00, 0.00000000e+00, -2.18661521e+00, 2.26156805e-01, 1.68665529e-01, 3.26351528e+00, 0.00000000e+00, 8.0000000000, 2.4053742767, 0.0336085510
          61, 5.16857056e-02, 5.84569519e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.78358715e-02, 5.84569519e-02, 5.16857056e-02, 0.00000000e+00, 8.84166963e-01, 0.00000000e+00, 0.00000000e+00, -2.18812179e+00, 2.28782418e-01, 1.69660248e-01, 3.26169542e+00, 0.00000000e+00, 8.0000000000, 2.4092104765, 0.0341335094
          62, 5.63578610e-02, 5.64751999e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.09675499e-02, 5.64751999e-02, 5.63578610e-02, 0.00000000e+00, 9.97922295e-01, 0.00000000e+00, 0.00000000e+00, -2.18972828e+00, 2.31275855e-01, 1.71172303e-01, 3.25977595e+00, 0.00000000e+00, 8.0000000000, 2.4133929132, 0.0346414196
          63, 6.12375941e-02, 5.45964297e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.41193777e-02, 5.45964297e-02, 6.12375941e-02, 0.00000000e+00, 1.12164100e+00, 0.00000000e+00, 0.00000000e+00, -2.19141088e+00, 2.33733232e-01, 1.73322262e-01, 3.25778667e+00, 0.00000000e+00, 8.0000000000, 2.4178607235, 0.0351607051
          64, 6.63108604e-02, 5.28274821e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.72825093e-02, 5.28274821e-02, 6.63108604e-02, 0.00000000e+00, 1.25523416e+00, 0.00000000e+00, 0.00000000e+00, -2.19314461e+00, 2.36258492e-01, 1.76225875e-01, 3.25575880e+00, 0.00000000e+00, 8.0000000000, 2.4225490440, 0.0356690740
          65, 7.15610405e-02, 5.11748090e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.04474727e-02, 5.11748090e-02, 7.15610405e-02, 0.00000000e+00, 1.39836459e+00, 0.00000000e+00, 0.00000000e+00, -2.19490374e+00, 2.38957148e-01, 1.79982793e-01, 3.25372438e+00, 0.00000000e+00, 8.0000000000, 2.4273893731, 0.0361828755
          66, 7.69690449e-02, 4.96443609e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.36041980e-02, 4.96443609e-02, 7.69690449e-02, 0.00000000e+00, 1.55040862e+00, 0.00000000e+00, 0.00000000e+00, -2.19666227e+00, 2.41929231e-01, 1.84665522e-01, 3.25171547e+00, 0.00000000e+00, 8.0000000000, 2.4323104681, 0.0367009009
          67, 8.25134853e-02, 4.82414798e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.67420762e-02, 4.82414798e-02, 8.25134853e-02, 0.00000000e+00, 1.71042608e+00, 0.00000000e+00, 0.00000000e+00, -2.19839475e+00, 2.45261889e-01, 1.90310019e-01, 3.24976304e+00, 0.00000000e+00, 8.0000000000, 2.4372398625, 0.0372118853
