"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          35, -1.00564166e-02, 6.32169647e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.54659122e-03, 6.32169647e-02, -1.00564166e-02, 0.00000000e+00, -1.59077814e-01, 0.00000000e+00, 0.00000000e+00, -3.15030983e-01, 2.88017093e+00, 2.44653317e+00, 5.90439015e+00, 0.00000000e+00, 9.0000000000, 2.3457101874, 0.0041611783
          36, -1.02542978e-02, 6.34394046e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.53527802e-03, 6.34394046e-02, -1.02542978e-02, 0.00000000e+00, -1.61639251e-01, 0.00000000e+00, 0.00000000e+00, -3.20635144e-01, 2.87378096e+00, 2.44505929e+00, 5.89807929e+00, 0.00000000e+00, 9.0000000000, 2.3613676027, 0.0042797547
          37, -1.04522811e-02, 6.36599966e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.52329712e-03, 6.36599966e-02, -1.04522811e-02, 0.00000000e+00, -1.64189156e-01, 0.00000000e+00, 0.00000000e+00, -3.26045950e-01, 2.86781182e+00, 2.44366068e+00, 5.89234328e+00, 0.00000000e+00, 9.0000000000, 2.3766524706, 0.0044012121
          38, -1.06485944e-02, 6.38770791e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.51142393e-03, 6.38770791e-02, -1.06485944e-02, 0.00000000e+00, -1.66704466e-01, 0.00000000e+00, 0.00000000e+00, -3.31146586e-01, 2.86236090e+00, 2.44235039e+00, 5.88729016e+00, 0.00000000e+00, 9.0000000000, 2.3915038458, 0.0045102312
          39, -1.08423477e-02, 6.40888841e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.50020850e-03, 6.40888841e-02, -1.08423477e-02, 0.00000000e+00, -1.69176728e-01, 0.00000000e+00, 0.00000000e+00, -3.36031612e-01, 2.85734998e+00, 2.44088857e+00, 5.88281137e+00, 0.00000000e+00, 9.0000000000, 2.4055888477, 0.0046177906
          40, -1.10332793e-02, 6.42937572e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.49003427e-03, 6.42937572e-02, -1.10332793e-02, 0.00000000e+00, -1.71607319e-01, 0.00000000e+00, 0.00000000e+00, -3.40754789e-01, 2.85272839e+00, 2.43909092e+00, 5.87882439e+00, 0.00000000e+00, 9.0000000000, 2.4191562221, 0.0047269974
          41, -1.12207806e-02, 6.44907486e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.48132205e-03, 6.44907486e-02, -1.12207806e-02, 0.00000000e+00, -1.73990546e-01, 0.00000000e+00, 0.00000000e+00, -3.45411851e-01, 2.84838216e+00, 2.43678954e+00, 5.87518801e+00, 0.00000000e+00, 8.0000000000, 2.4323468415, 0.0048370735
          42, -1.14046517e-02, 6.46792905e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.47436162e-03, 6.46792905e-02, -1.14046517e-02, 0.00000000e+00, -1.76326172e-01, 0.00000000e+00, 0.00000000e+00, -3.50021598e-01, 2.84426350e+00, 2.43390239e+00, 5.87181717e+00, 0.00000000e+00, 8.0000000000, 2.4454232347, 0.0049506589
          43, -1.15839626e-02, 6.48579692e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.46956154e-03, 6.48579692e-02, -1.15839626e-02, 0.00000000e+00, -1.78605077e-01, 0.00000000e+00, 0.00000000e+00, -3.54629645e-01, 2.84029529e+00, 2.43037301e+00, 5.86859800e+00, 0.00000000e+00, 8.0000000000, 2.4584360043, 0.0050513092
          44, -1.17532986e-02, 6.50199082e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.46830740e-03, 6.50199082e-02, -1.17532986e-02, 0.00000000e+00, -1.80764614e-01, 0.00000000e+00, 0.00000000e+00, -3.59279363e-01, 2.83637975e+00, 2.42616514e+00, 5.86540217e+00, 0.00000000e+00, 8.0000000000, 2.4715131828, 0.0051593141
          45, -1.19135973e-02, 6.51672914e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.47045989e-03, 6.51672914e-02, -1.19135973e-02, 0.00000000e+00, -1.82815597e-01, 0.00000000e+00, 0.00000000e+00, -3.64016694e-01, 2.83240120e+00, 2.42127034e+00, 5.86209530e+00, 0.00000000e+00, 8.0000000000, 2.4847791265, 0.0052744743
          46, -1.20663900e-02, 6.53030671e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.47569872e-03, 6.53030671e-02, -1.20663900e-02, 0.00000000e+00, -1.84775242e-01, 0.00000000e+00, 0.00000000e+00, -3.68916296e-01, 2.82826238e+00, 2.41572131e+00, 5.85853249e+00, 0.00000000e+00, 8.0000000000, 2.4983682704, 0.0053822868
          47, -1.22131834e-02, 6.54298574e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.48367648e-03, 6.54298574e-02, -1.22131834e-02, 0.00000000e+00, -1.86660707e-01, 0.00000000e+00, 0.00000000e+00, -3.74047892e-01, 2.82385974e+00, 2.40956849e+00, 5.85457603e+00, 0.00000000e+00, 9.0000000000, 2.5125010770, 0.0055438097
          48, -1.23551736e-02, 6.55498582e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.49408018e-03, 6.55498582e-02, -1.23551736e-02, 0.00000000e+00, -1.88485131e-01, 0.00000000e+00, 0.00000000e+00, -3.79485808e-01, 2.81909646e+00, 2.40284938e+00, 5.85008899e+00, 0.00000000e+00, 9.0000000000, 2.5273887907, 0.0056604585
