"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          35, 2.81986206e-01, 1.35476909e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.73975322e-01, 1.37113931e+00, 1.86795387e-01, 0.00000000e+00, 2.08143371e-01, -4.00000000e+00, 0.00000000e+00, -2.27495937e+00, 3.70145040e-01, 3.39333497e-01, 3.18376066e+00, 0.00000000e+00, 10.0000000000, 3.3030061936, 0.0607594153
          36, 2.58025854e-01, 1.31789176e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.49474301e-01, 1.33268042e+00, 1.65465834e-01, 0.00000000e+00, 1.95786832e-01, -4.00000000e+00, 0.00000000e+00, -2.27851616e+00, 3.67902747e-01, 3.35610885e-01, 3.17981277e+00, 0.00000000e+00, 10.0000000000, 3.3186421498, 0.0625173496
          37, 2.34552423e-01, 1.28053788e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.24809850e-01, 1.29378010e+00, 1.44655258e-01, 0.00000000e+00, 1.83167111e-01, -4.00000000e+00, 0.00000000e+00, -2.28099928e+00, 3.64689377e-01, 3.31130557e-01, 3.17705522e+00, 0.00000000e+00, 10.0000000000, 3.3322595342, 0.0642615511
          38, 2.11764690e-01, 1.24285713e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.00145224e-01, 1.25460155e+00, 1.24551511e-01, 0.00000000e+00, 1.70385384e-01, -4.00000000e+00, 0.00000000e+00, -2.28190902e+00, 3.60323777e-01, 3.25852810e-01, 3.17602614e+00, 0.00000000e+00, 10.0000000000, 3.3417994136, 0.0660017507
          39, 1.89865586e-01, 1.20502626e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.75658837e-01, 1.21533523e+00, 1.05344700e-01, 0.00000000e+00, 1.57561368e-01, -4.00000000e+00, 0.00000000e+00, -2.28087981e+00, 3.54653444e-01, 3.19801564e-01, 3.17711862e+00, 0.00000000e+00, 10.0000000000, 3.3453013852, 0.0677421309
          40, 1.69094887e-01, 1.16732837e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.51589551e-01, 1.17628028e+00, 8.72542694e-02, 0.00000000e+00, 1.44856316e-01, -4.00000000e+00, 0.00000000e+00, -2.27777370e+00, 3.47583429e-01, 3.13078254e-01, 3.18047817e+00, 0.00000000e+00, 10.0000000000, 3.3334306682, 0.0695087510
          41, 1.49699198e-01, 1.13013423e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.28216275e-01, 1.13782377e+00, 7.05003593e-02, 0.00000000e+00, 1.32461431e-01, -4.00000000e+00, 0.00000000e+00, -2.27273193e+00, 3.39128196e-01, 3.05890355e-01, 3.18594656e+00, 0.00000000e+00, 10.0000000000, 3.2978604013, 0.0712807468
          42, 1.31853878e-01, 1.09377353e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.05771053e-01, 1.10030681e+00, 5.52349039e-02, 0.00000000e+00, 1.20549524e-01, -4.00000000e+00, 0.00000000e+00, -2.26616568e+00, 3.29442629e-01, 2.98546659e-01, 3.19307358e+00, 0.00000000e+00, 10.0000000000, 3.2409297421, 0.0730536284
          43, 1.15648391e-01, 1.05849275e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.84413848e-01, 1.06398154e+00, 4.15299560e-02, 0.00000000e+00, 1.09257613e-01, -4.00000000e+00, 0.00000000e+00, -2.25865268e+00, 3.18794872e-01, 2.91402288e-01, 3.20123217e+00, 0.00000000e+00, 10.0000000000, 3.1682558035, 0.0748142202
          44, 1.01091270e-01, 1.02443594e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.64225615e-01, 1.02899224e+00, 2.93839773e-02, 0.00000000e+00, 9.86799323e-02, -4.00000000e+00, 0.00000000e+00, -2.25079750e+00, 3.07535101e-01, 2.84809060e-01, 3.20977083e+00, 0.00000000e+00, 9.0000000000, 3.0871002826, 0.0764582223
          45, 8.81292521e-02, 9.91651262e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.45218300e-01, 9.95383235e-01, 1.87404784e-02, 0.00000000e+00, 8.88712146e-02, -4.00000000e+00, 0.00000000e+00, -2.24312161e+00, 2.96050826e-01, 2.79071709e-01, 3.21813152e+00, 0.00000000e+00, 9.0000000000, 3.0044706533, 0.0781036025
          46, 7.66711886e-02, 9.60112848e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.27353964e-01, 9.63122373e-01, 9.51033478e-03, 0.00000000e+00, 7.98564344e-02, -4.00000000e+00, 0.00000000e+00, -2.23601153e+00, 2.84736875e-01, 2.74420877e-01, 3.22590370e+00, 0.00000000e+00, 9.0000000000, 2.9258639489, 0.0797478561
          47, 6.66090570e-02, 9.29746658e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.10564688e-01, 9.32128255e-01, 1.59095238e-03, 0.00000000e+00, 7.16421581e-02, -4.00000000e+00, 0.00000000e+00, -2.22971632e+00, 2.73965418e-01, 2.71003722e-01, 3.23282485e+00, 0.00000000e+00, 9.0000000000, 2.8548875382, 0.0813947359
          48, 5.78327608e-02, 9.00452611e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.94768496e-01, 9.02293364e-01, -5.12051584e-03, 0.00000000e+00, 6.42263236e-02, -4.00000000e+00, 0.00000000e+00, -2.22437124e+00, 2.64073731e-01, 2.68887061e-01, 3.23875374e+00, 0.00000000e+00, 9.0000000000, 2.7934840289, 0.0830597263
          49, 5.02388414e-02, 8.72120469e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.79880052e-01, 8.73500512e-01, -1.07195865e-02, 0.00000000e+00, 5.76053919e-02, -4.00000000e+00, 0.00000000e+00, -2.22002816e+00, 2.55350716e-01, 2.68067373e-01, 3.24363690e+00, 0.00000000e+00, 9.0000000000, 2.7423859758, 0.0847117849
          50, 4.37347508e-02, 8.44639778e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.65816967e-01, 8.45633060e-01, -1.52908773e-02, 0.00000000e+00, 5.17791749e-02, -4.00000000e+00, 0.00000000e+00, -2.21668248e+00, 2.48029574e-01, 2.68483640e-01, 3.24747940e+00, 0.00000000e+00, 9.0000000000, 2.7015558663, 0.0863512622
          51, 3.82403439e-02, 8.17905454e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.52502991e-01, 8.18580589e-01, -1.89070081e-02, 0.00000000e+00, 4.67539905e-02, -4.00000000e+00, 0.00000000e+00, -2.21429354e+00, 2.42289405e-01, 2.70030739e-01, 3.25032340e+00, 0.00000000e+00, 9.0000000000, 2.6705175197, 0.0879951428
          52, 3.36878559e-02, 7.91820411e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.39869309e-01, 7.92241522e-01, -2.16288057e-02, 0.00000000e+00, 4.25448188e-02, -4.00000000e+00, 0.00000000e+00, -2.21279860e+00, 2.38233267e-01, 2.72571694e-01, 3.25223286e+00, 0.00000000e+00, 9.0000000000, 2.6485735106, 0.0896425841
          53, 3.00208667e-02, 7.66296775e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.27854531e-01, 7.66524264e-01, -2.35064235e-02, 0.00000000e+00, 3.91765536e-02, -4.00000000e+00, 0.00000000e+00, -2.21212192e+00, 2.35896670e-01, 2.75948927e-01, 3.25328422e+00, 0.00000000e+00, 9.0000000000, 2.6349332186, 0.0912832701
          54, 2.71931471e-02, 7.41256055e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.16404238e-01, 7.41347291e-01, -2.45805026e-02, 0.00000000e+00, 3.66852276e-02, -4.00000000e+00, 0.00000000e+00, -2.21218089e+00, 2.35237880e-01, 2.79993869e-01, 3.25355986e+00, 0.00000000e+00, 9.0000000000, 2.6287821307, 0.0929243300
          55, 2.51676325e-02, 7.16632334e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.05471660e-01, 7.16642259e-01, -2.48834191e-02, 0.00000000e+00, 3.51193092e-02, -4.00000000e+00, 0.00000000e+00, -2.21289026e+00, 2.36147421e-01, 2.84534552e-01, 3.25314389e+00, 0.00000000e+00, 9.0000000000, 2.6289606254, 0.0945635221
          56, 2.39157501e-02, 6.92400123e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.95028978e-01, 6.92381750e-01, -2.44418985e-02, 0.00000000e+00, 3.45403609e-02, -4.00000000e+00, 0.00000000e+00, -2.21416492e+00, 2.38460095e-01, 2.89400942e-01, 3.25211924e+00, 0.00000000e+00, 9.0000000000, 2.6311085264, 0.0962158484
          57, 2.34120750e-02, 6.68534541e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.85048827e-01, 6.68539169e-01, -2.32795679e-02, 0.00000000e+00, 3.50199930e-02, -4.00000000e+00, 0.00000000e+00, -2.21591833e+00, 2.41961278e-01, 2.94424218e-01, 3.25056913e+00, 0.00000000e+00, 9.0000000000, 2.6349725434, 0.0978670277
          58, 2.36346358e-02, 6.45011410e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.75504525e-01, 6.45088864e-01, -2.14166585e-02, 0.00000000e+00, 3.66421980e-02, -4.00000000e+00, 0.00000000e+00, -2.21806895e+00, 2.46400483e-01, 2.99446146e-01, 3.24857127e+00, 0.00000000e+00, 9.0000000000, 2.6402971087, 0.0995182225
          59, 2.45649979e-02, 6.21807624e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.66370093e-01, 6.22006499e-01, -1.88699484e-02, 0.00000000e+00, 3.95057843e-02, -4.00000000e+00, 0.00000000e+00, -2.22054422e+00, 2.51512312e-01, 3.04322230e-01, 3.24619402e+00, 0.00000000e+00, 9.0000000000, 2.6468425461, 0.1011632050
          60, 2.61884395e-02, 5.98901331e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.57620353e-01, 5.99269251e-01, -1.56525992e-02, 0.00000000e+00, 4.37274691e-02, -4.00000000e+00, 0.00000000e+00, -2.22328377e+00, 2.57029961e-01, 3.08923047e-01, 3.24349338e+00, 0.00000000e+00, 9.0000000000, 2.6543961814, 0.1028551443
          61, 2.84941693e-02, 5.76272047e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.49231052e-01, 5.76855930e-01, -1.17739469e-02, 0.00000000e+00, 4.94456906e-02, -4.00000000e+00, 0.00000000e+00, -2.22624180e+00, 2.62697450e-01, 3.13134585e-01, 3.24051081e+00, 0.00000000e+00, 9.0000000000, 2.6627814405, 0.1045023202
          62, 3.14755853e-02, 5.53900610e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.41179031e-01, 5.54746962e-01, -7.23924098e-03, 0.00000000e+00, 5.68253307e-02, -4.00000000e+00, 0.00000000e+00, -2.22938829e+00, 2.68275969e-01, 3.16857356e-01, 3.23727211e+00, 0.00000000e+00, 9.0000000000, 2.6718651560, 0.1061477810
          63, 3.51306335e-02, 5.31769239e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.33442490e-01, 5.32924465e-01, -2.04928990e-03, 0.00000000e+00, 6.60636813e-02, -4.00000000e+00, 0.00000000e+00, -2.23270903e+00, 2.73549244e-01, 3.20004849e-01, 3.23378764e+00, 0.00000000e+00, 9.0000000000, 2.6815616087, 0.1077968671
          64, 3.94622276e-02, 5.09861495e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.26001321e-01, 5.11372244e-01, 3.79995959e-03, 0.00000000e+00, 7.73979364e-02, -4.00000000e+00, 0.00000000e+00, -2.23620424e+00, 2.78325037e-01, 3.22501482e-01, 3.23005377e+00, 0.00000000e+00, 9.0000000000, 2.6918332267, 0.1094443342
          65, 4.44785796e-02, 4.88162345e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.18837434e-01, 4.90075875e-01, 1.03177482e-02, 0.00000000e+00, 9.11143188e-02, -4.00000000e+00, 0.00000000e+00, -2.23988590e+00, 2.82434483e-01, 3.24280524e-01, 3.22605565e+00, 0.00000000e+00, 9.0000000000, 2.7026870006, 0.1111388263
          66, 5.01936519e-02, 4.66658262e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.11935201e-01, 4.69022838e-01, 1.75189479e-02, 0.00000000e+00, 1.07559763e-01, -4.00000000e+00, 0.00000000e+00, -2.24377402e+00, 2.85731074e-01, 3.25281769e-01, 3.22177115e+00, 0.00000000e+00, 9.0000000000, 2.7141671212, 0.1127794824
          67, 5.66274759e-02, 4.45337486e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.05281874e-01, 4.48202799e-01, 2.54243616e-02, 0.00000000e+00, 1.27156320e-01, -4.00000000e+00, 0.00000000e+00, -2.24789206e+00, 2.88088625e-01, 3.25450557e-01, 3.21717545e+00, 0.00000000e+00, 9.0000000000, 2.7263439396, 0.1144516893
